"","timestamp","year","month","day","hour","event_number","avg_temp_degC","avg_pressure_hPa","avg_rel_humidity","ambient_humidity","final_humidity","ambient_CO2_kg","ambient_CO2_ppm","beta","duration_sec","change_in_CO2_kg","X1st_order_beta_0","X1st_order_beta_0_max","X1st_order_beta_0_min","X1st_order_r_sq","X2nd_order_beta_0","X2nd_order_beta_0_max","X2nd_order_beta_0_min","X2nd_order_beta_1","X2nd_order_beta_1_max","X2nd_order_beta_1_min","X2nd_order_r_sq","flux_umol_m2_sec","flux_max_umol_m2_sec","flux_min_umol_m2_sec","qaqc_flags","datafile","chamber_volume_cm3","chamber_area_cm2","treatment","block","location","replicate","BOTID","timestamp.b","regr","R2","abs_uncertainty","rel_uncertainty","day_night_ID"
"52","2019-08-25T09:55:21+00:00",2019,8,25,10,436,27.2,823.9,48.1,44.4,48.6,7.89e-07,206,1.09e-08,278,3.03e-06,5.93e-09,6.25e-09,5.62e-09,0.655,1.09e-08,1.1e-08,1.08e-08,-2.38e-11,5.02e-11,-9.78e-11,0.981,17.016,17.131,16.9,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 10:00:00,"Q",0.981,0.115500000000001,0.00678772919605083,NA
"53","2019-08-25T10:55:21+00:00",2019,8,25,11,437,29.3,822.5,46.5,36.4,46.6,7.51e-07,209,1.31e-08,278,3.65e-06,6.27e-09,6.73e-09,5.82e-09,-0.004,1.314e-08,1.33e-08,1.3e-08,-3.29e-11,1.22e-10,-1.88e-10,0.883,20.527,20.769,20.286,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 11:00:00,"Q",0.883,0.241499999999998,0.0117649924489696,NA
"54","2019-08-25T11:55:21+00:00",2019,8,25,12,438,33,820.5,39.7,30.8,40,7.98e-07,222,8.54e-09,278,2.37e-06,4.81e-09,5.1e-09,4.53e-09,0.434,8.543e-09,8.71e-09,8.38e-09,-1.79e-11,1.47e-10,-1.83e-10,0.808,13.341,13.599,13.083,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 12:00:00,"Q",0.808,0.258,0.0193388801439172,NA
"55","2019-08-25T12:55:21+00:00",2019,8,25,13,439,34.9,819.1,38.7,29.1,38.2,8.37e-07,224,7.55e-09,278,2.1e-06,4.65e-09,4.86e-09,4.45e-09,0.757,7.546e-09,7.64e-09,7.45e-09,-1.38e-11,7.92e-11,-1.07e-10,0.948,11.784,11.929,11.639,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 13:00:00,"Q",0.948,0.145,0.0123048200950442,NA
"56","2019-08-25T13:55:21+00:00",2019,8,25,14,440,35.3,816.1,35,25.5,35.1,7.07e-07,200,9.8e-09,278,2.73e-06,5.93e-09,6.2e-09,5.66e-09,0.721,9.804e-09,9.93e-09,9.68e-09,-1.85e-11,1.03e-10,-1.4e-10,0.943,15.31,15.5,15.12,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 14:00:00,"Q",0.943,0.19,0.0124101894186806,NA
"57","2019-08-25T14:55:21+00:00",2019,8,25,15,441,37.7,810.6,29,23.6,28.6,7.62e-07,190,8.98e-09,278,2.5e-06,3.95e-09,4.29e-09,3.62e-09,0.038,8.984e-09,9.11e-09,8.86e-09,-2.41e-11,9.73e-11,-1.45e-10,0.873,14.03,14.22,13.841,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 15:00:00,"Q",0.873,0.189500000000001,0.0135067712045617,NA
"58","2019-08-25T15:55:21+00:00",2019,8,25,16,442,34.4,811.1,29.3,25.7,30.4,7.1e-07,172,3.73e-09,278,1.04e-06,2.32e-09,2.49e-09,2.16e-09,0.267,3.727e-09,3.87e-09,3.59e-09,-6.72e-12,1.32e-10,-1.46e-10,0.473,5.821,6.038,5.604,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 16:00:00,"Q",0.473,0.217,0.0372788180724962,NA
"59","2019-08-25T16:55:21+00:00",2019,8,25,17,443,28.6,816.6,36.7,29.5,39,5.66e-07,151,5.92e-09,278,1.65e-06,3.34e-09,3.53e-09,3.14e-09,0.391,5.919e-09,6.03e-09,5.81e-09,-1.24e-11,9.84e-11,-1.23e-10,0.802,9.244,9.417,9.071,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 17:00:00,"Q",0.802,0.173,0.0187148420597144,NA
"60","2019-08-25T17:55:21+00:00",2019,8,25,18,444,27.4,817.5,40.8,32.3,44.6,6.24e-07,150,5.49e-09,278,1.53e-06,5.49e-09,5.6e-09,5.37e-09,0.973,5.208e-09,5.32e-09,5.09e-09,1.33e-12,1.17e-10,-1.15e-10,0.974,8.568,8.75,8.385,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 18:00:00,"L",0.973,0.1825,0.0213001867413632,NA
"61","2019-08-25T18:55:21+00:00",2019,8,25,19,445,19.7,823.7,61.9,52.3,63.4,6.61e-07,162,9.6e-09,278,2.67e-06,5.2e-09,5.49e-09,4.91e-09,0.609,9.596e-09,9.7e-09,9.5e-09,-2.11e-11,7.87e-11,-1.21e-10,0.954,14.985,15.141,14.83,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 19:00:00,"Q",0.954,0.1555,0.010377043710377,NA
"62","2019-08-25T19:55:21+00:00",2019,8,25,20,446,18.1,825.5,65.8,57.8,68,8.03e-07,186,5.24e-09,278,1.46e-06,3.86e-09,3.96e-09,3.77e-09,0.952,5.238e-09,5.27e-09,5.2e-09,-6.58e-12,2.96e-11,-4.28e-11,0.993,8.18,8.237,8.124,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 20:00:00,"Q",0.993,0.0564999999999998,0.00690709046454765,NA
"63","2019-08-25T20:55:21+00:00",2019,8,25,21,447,17.2,826.6,69.6,62.6,70.8,6.99e-07,177,8.47e-09,278,2.36e-06,5.12e-09,5.34e-09,4.91e-09,0.786,8.474e-09,8.53e-09,8.42e-09,-1.61e-11,4.28e-11,-7.49e-11,0.984,13.234,13.326,13.142,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 21:00:00,"Q",0.984,0.0920000000000005,0.00695179084177124,NA
"64","2019-08-25T21:55:21+00:00",2019,8,25,22,448,16.5,827.6,74.2,67.3,75.6,7.97e-07,191,7.84e-09,278,2.18e-06,5.2e-09,5.37e-09,5.03e-09,0.892,7.841e-09,7.88e-09,7.8e-09,-1.26e-11,2.59e-11,-5.12e-11,0.994,12.245,12.305,12.185,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 22:00:00,"Q",0.994,0.0599999999999996,0.00489995916700691,NA
"65","2019-08-25T22:55:21+00:00",2019,8,25,23,449,16.4,828,77.9,68.4,78.5,8.96e-07,206,9.17e-09,278,2.55e-06,5.43e-09,5.66e-09,5.19e-09,0.78,9.173e-09,9.22e-09,9.13e-09,-1.79e-11,2.56e-11,-6.15e-11,0.992,14.326,14.394,14.258,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-25 23:00:00,"Q",0.992,0.0680000000000005,0.00474661454697756,NA
"66","2019-08-25T23:55:21+00:00",2019,8,26,0,450,15.9,828.3,79.7,73.2,80.9,8.97e-07,203,6.28e-09,278,1.75e-06,4.69e-09,4.8e-09,4.58e-09,0.958,6.282e-09,6.32e-09,6.24e-09,-7.62e-12,3.39e-11,-4.91e-11,0.994,9.811,9.875,9.746,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 00:00:00,"Q",0.994,0.0644999999999998,0.00657425338905308,"night"
"67","2019-08-26T00:55:21+00:00",2019,8,26,1,451,15.4,828.3,84.5,79,84.3,8.15e-07,202,1.18e-08,278,3.28e-06,5.48e-09,5.88e-09,5.08e-09,0.069,1.179e-08,1.19e-08,1.17e-08,-3.02e-11,6.47e-11,-1.25e-10,0.948,18.407,18.555,18.259,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 01:00:00,"Q",0.948,0.148,0.00804041940566087,"night"
"68","2019-08-26T01:55:21+00:00",2019,8,26,2,452,15,828.4,84.7,80.3,84.8,9.65e-07,224,6.13e-09,278,1.7e-06,3.94e-09,4.08e-09,3.8e-09,0.88,6.126e-09,6.17e-09,6.08e-09,-1.05e-11,3.75e-11,-5.84e-11,0.987,9.566,9.641,9.491,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 02:00:00,"Q",0.987,0.0750000000000002,0.00784026761446793,"night"
"69","2019-08-26T02:55:21+00:00",2019,8,26,3,453,14.5,826.8,85.7,82.9,86.2,9.22e-07,212,4.63e-09,278,1.29e-06,4.28e-09,4.35e-09,4.2e-09,0.979,4.628e-09,4.7e-09,4.56e-09,-1.67e-12,7.02e-11,-7.35e-11,0.981,7.228,7.34,7.115,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 03:00:00,"Q",0.981,0.1125,0.0155644714997233,"night"
"70","2019-08-26T03:55:21+00:00",2019,8,26,4,454,14.2,827.2,87.3,85.5,87.1,1.01e-06,234,3.7e-09,278,1.03e-06,3.01e-09,3.06e-09,2.95e-09,0.976,3.699e-09,3.73e-09,3.67e-09,-3.31e-12,2.79e-11,-3.45e-11,0.992,5.776,5.825,5.727,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 04:00:00,"Q",0.992,0.0489999999999999,0.00848337950138503,"night"
"71","2019-08-26T04:55:21+00:00",2019,8,26,5,455,14.1,824.6,88.5,86.5,88.6,8.42e-07,225,7.41e-09,278,2.06e-06,4.87e-09,5.04e-09,4.7e-09,0.858,7.411e-09,7.48e-09,7.34e-09,-1.22e-11,5.88e-11,-8.31e-11,0.976,11.574,11.684,11.463,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 05:00:00,"Q",0.976,0.1105,0.00954726110247106,NA
"72","2019-08-26T05:55:21+00:00",2019,8,26,6,456,13.9,825.2,88.3,87.8,87.8,1.03e-06,236,3.09e-09,278,8.6e-07,2.63e-09,2.68e-09,2.58e-09,0.976,3.093e-09,3.13e-09,3.05e-09,-2.2e-12,3.74e-11,-4.18e-11,0.984,4.83,4.892,4.768,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 06:00:00,"Q",0.984,0.0620000000000003,0.0128364389233955,NA
"73","2019-08-26T06:55:21+00:00",2019,8,26,7,457,14.1,818.8,88,87,87.6,1.02e-06,236,3.91e-09,278,1.09e-06,2.62e-09,2.7e-09,2.53e-09,0.903,3.907e-09,3.94e-09,3.88e-09,-6.17e-12,2.52e-11,-3.75e-11,0.987,6.101,6.15,6.052,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 07:00:00,"Q",0.987,0.0490000000000004,0.00803147025077862,NA
"74","2019-08-26T07:55:21+00:00",2019,8,26,8,458,18.7,820.6,73,66.5,74.5,9.82e-07,228,5.99e-10,278,1.67e-07,5.99e-10,6.55e-10,5.43e-10,0.776,-2.709e-11,1.31e-11,-6.72e-11,3e-12,4.31e-11,-3.71e-11,0.884,0.936,1.023,0.849,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 08:00:00,"L",0.776,0.087,0.0929487179487179,NA
"75","2019-08-26T08:55:21+00:00",2019,8,26,9,459,24.5,827.3,50.3,47.6,51.7,8.2e-07,210,3.16e-09,278,8.78e-07,2.4e-09,2.47e-09,2.33e-09,0.937,3.16e-09,3.21e-09,3.11e-09,-3.62e-12,4.82e-11,-5.54e-11,0.965,4.934,5.015,4.853,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-26 09:00:00,"Q",0.965,0.081,0.0164167004458857,NA
"76","2019-08-27T01:55:21+00:00",2019,8,27,2,460,15,825.5,82.7,77.4,83.1,8.28e-07,209,4.87e-09,278,1.35e-06,3.16e-09,3.27e-09,3.04e-09,0.854,4.868e-09,4.91e-09,4.82e-09,-8.18e-12,3.66e-11,-5.3e-11,0.978,7.602,7.672,7.532,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 02:00:00,"Q",0.978,0.0699999999999998,0.00920810313075504,NA
"77","2019-08-27T02:55:21+00:00",2019,8,27,3,461,14.2,826.4,83.8,80.7,84.1,8.1e-07,203,3.69e-09,278,1.03e-06,2.61e-09,2.69e-09,2.52e-09,0.867,3.688e-09,3.75e-09,3.63e-09,-5.18e-12,5.35e-11,-6.38e-11,0.942,5.76,5.852,5.669,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 03:00:00,"Q",0.942,0.0915000000000004,0.0158854166666667,NA
"78","2019-08-27T03:55:21+00:00",2019,8,27,4,462,13.7,827,84.7,82.2,84.6,8.83e-07,201,1.57e-09,278,4.38e-07,1.39e-09,1.42e-09,1.36e-09,0.954,1.575e-09,1.61e-09,1.54e-09,-8.85e-13,3.14e-11,-3.32e-11,0.959,2.459,2.51,2.409,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 04:00:00,"Q",0.959,0.0505,0.0205368035786905,NA
"79","2019-08-27T04:55:21+00:00",2019,8,27,5,463,13,824.2,85.6,84.1,85.3,8.64e-07,208,3.1e-09,278,8.61e-07,2.06e-09,2.13e-09,1.99e-09,0.892,3.098e-09,3.13e-09,3.07e-09,-4.99e-12,2.33e-11,-3.33e-11,0.983,4.839,4.883,4.795,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 05:00:00,"Q",0.983,0.044,0.00909278776606738,NA
"80","2019-08-27T05:55:21+00:00",2019,8,27,6,464,12.9,824.7,86.1,84.8,85.9,8.32e-07,209,3.02e-09,278,8.38e-07,2.21e-09,2.28e-09,2.15e-09,0.908,3.015e-09,3.06e-09,2.97e-09,-3.84e-12,3.82e-11,-4.59e-11,0.962,4.709,4.774,4.643,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 06:00:00,"Q",0.962,0.0655000000000001,0.0139095349331068,NA
"81","2019-08-27T06:55:21+00:00",2019,8,27,7,465,13.4,825.1,87.3,85.7,87,9.56e-07,220,4.05e-09,278,1.13e-06,2.67e-09,2.76e-09,2.58e-09,0.899,4.054e-09,4.08e-09,4.03e-09,-6.64e-12,1.53e-11,-2.86e-11,0.994,6.332,6.366,6.297,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 07:00:00,"Q",0.994,0.0345,0.00544851547694251,NA
"82","2019-08-27T07:55:21+00:00",2019,8,27,8,466,18.6,825.2,74.8,70.4,76,8.33e-07,214,4.22e-09,278,1.17e-06,2.68e-09,2.79e-09,2.58e-09,0.838,4.216e-09,4.26e-09,4.18e-09,-7.33e-12,3.26e-11,-4.72e-11,0.976,6.584,6.646,6.522,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 08:00:00,"Q",0.976,0.0619999999999998,0.0094167679222357,NA
"83","2019-08-27T08:55:21+00:00",2019,8,27,9,467,25.5,826.4,49.1,45,50.3,7.89e-07,177,1.77e-09,278,4.92e-07,1.63e-09,1.68e-09,1.58e-09,0.946,1.771e-09,1.82e-09,1.72e-09,-6.59e-13,4.68e-11,-4.82e-11,0.948,2.765,2.839,2.691,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 09:00:00,"Q",0.948,0.0740000000000001,0.0267631103074141,NA
"84","2019-08-27T09:55:21+00:00",2019,8,27,10,468,30.4,821.4,40,34.6,40.7,8.58e-07,197,1.64e-09,278,4.56e-07,1.64e-09,1.73e-09,1.55e-09,0.87,1.554e-09,1.64e-09,1.46e-09,4.08e-13,9.05e-11,-8.97e-11,0.87,2.559,2.7,2.418,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 10:00:00,"L",0.87,0.141,0.0550996483001172,NA
"85","2019-08-27T10:55:21+00:00",2019,8,27,11,469,34.1,819.4,35.4,27.7,36.6,6.54e-07,182,2.98e-09,278,8.28e-07,1.15e-09,1.31e-09,9.78e-10,-18.102,2.98e-09,3.1e-09,2.85e-09,-8.78e-12,1.16e-10,-1.34e-10,-9.471,4.654,4.849,4.458,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 11:00:00,"Q",-9.471,0.1955,0.0420068758057585,NA
"86","2019-08-27T11:55:21+00:00",2019,8,27,12,470,36.3,818.5,34.7,23,35.6,6.28e-07,160,2.68e-09,278,7.45e-07,1.52e-09,1.61e-09,1.42e-09,0.594,2.681e-09,2.74e-09,2.62e-09,-5.57e-12,5.81e-11,-6.93e-11,0.822,4.187,4.286,4.087,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 12:00:00,"Q",0.822,0.0994999999999999,0.0237640315261524,NA
"87","2019-08-27T12:55:21+00:00",2019,8,27,13,471,38.5,815.8,31.2,22.8,31,6.45e-07,182,1.66e-09,278,4.62e-07,6.42e-10,7.42e-10,5.42e-10,-0.142,1.661e-09,1.74e-09,1.58e-09,-4.88e-12,7.32e-11,-8.29e-11,0.309,2.594,2.716,2.472,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 13:00:00,"Q",0.309,0.122,0.0470316114109484,NA
"88","2019-08-27T13:55:21+00:00",2019,8,27,14,472,37.9,813.8,28.5,20.7,29.5,5.59e-07,168,8.2e-10,278,2.28e-07,4.85e-10,5.46e-10,4.24e-10,0.034,8.202e-10,8.77e-10,7.63e-10,-1.61e-12,5.56e-11,-5.88e-11,0.146,1.281,1.37,1.192,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 14:00:00,"Q",0.146,0.0890000000000001,0.0694769711163154,NA
"89","2019-08-27T14:55:21+00:00",2019,8,27,15,473,36.4,811.9,24.3,20,25.3,5.24e-07,136,1.75e-09,278,4.85e-07,9.66e-10,1.03e-09,9.04e-10,0.664,1.746e-09,1.79e-09,1.71e-09,-3.73e-12,3.63e-11,-4.38e-11,0.863,2.727,2.789,2.664,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 15:00:00,"Q",0.863,0.0625,0.0229189585625229,NA
"90","2019-08-27T16:55:21+00:00",2019,8,27,17,475,25,816.5,65.6,57.5,65.7,5.27e-07,129,3.1e-09,278,8.61e-07,2.52e-09,2.57e-09,2.47e-09,0.967,3.096e-09,3.13e-09,3.06e-09,-2.77e-12,3.37e-11,-3.93e-11,0.983,4.836,4.893,4.779,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 17:00:00,"Q",0.983,0.0569999999999999,0.0117866004962779,NA
"91","2019-08-27T17:55:21+00:00",2019,8,27,18,476,19.7,821.1,79.4,73.1,80.4,6.62e-07,141,2.17e-09,278,6.04e-07,1.99e-09,2.06e-09,1.92e-09,0.938,2.173e-09,2.24e-09,2.11e-09,-8.7e-13,6.57e-11,-6.75e-11,0.94,3.393,3.497,3.289,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 18:00:00,"Q",0.94,0.104,0.0306513409961685,NA
"92","2019-08-27T18:55:21+00:00",2019,8,27,19,477,17.6,831.5,94.6,92.2,94.5,7.49e-07,187,5.02e-09,278,1.4e-06,3.23e-09,3.35e-09,3.11e-09,0.844,5.019e-09,5.06e-09,4.97e-09,-8.55e-12,3.75e-11,-5.46e-11,0.977,7.838,7.91,7.766,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 19:00:00,"Q",0.977,0.0720000000000001,0.00918601684103088,NA
"93","2019-08-27T19:55:21+00:00",2019,8,27,20,478,17.9,832.5,92.3,89.6,92.3,8.03e-07,196,2.74e-09,278,7.63e-07,1.72e-09,1.79e-09,1.65e-09,0.842,2.743e-09,2.77e-09,2.72e-09,-4.89e-12,1.86e-11,-2.84e-11,0.981,4.284,4.32,4.247,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 20:00:00,"Q",0.981,0.0365000000000002,0.00852007469654533,"night"
"94","2019-08-27T20:55:21+00:00",2019,8,27,21,479,17.7,834,89.8,86.4,90.4,9.14e-07,204,6.42e-10,278,1.78e-07,6.42e-10,7.21e-10,5.63e-10,0.695,-3.357e-10,-2.84e-10,-3.87e-10,4.68e-12,5.59e-11,-4.66e-11,0.873,1.003,1.126,0.879,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 21:00:00,"L",0.695,0.1235,0.123130608175474,"night"
"95","2019-08-27T21:55:21+00:00",2019,8,27,22,480,18.9,833,86.1,84.3,86.3,8.12e-07,192,1.2e-09,278,3.34e-07,8.36e-10,8.86e-10,7.85e-10,0.447,1.2e-09,1.25e-09,1.15e-09,-1.74e-12,4.38e-11,-4.73e-11,0.556,1.874,1.945,1.803,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 22:00:00,"Q",0.556,0.0710000000000001,0.0378868729989328,"night"
"96","2019-08-27T22:55:21+00:00",2019,8,27,23,481,18.5,833.3,85,82.1,85.3,9.31e-07,209,8.62e-10,278,2.4e-07,8.62e-10,8.96e-10,8.28e-10,0.924,6.609e-10,6.92e-10,6.29e-10,9.63e-13,3.25e-11,-3.06e-11,0.935,1.346,1.399,1.294,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-27 23:00:00,"L",0.924,0.0525,0.0390044576523031,"night"
"97","2019-08-27T23:55:21+00:00",2019,8,28,0,482,16.7,835.4,87.3,82.8,88.1,1.01e-06,225,2.72e-10,278,7.57e-08,2.72e-10,3.48e-10,1.97e-10,0.405,-6.713e-10,-6.24e-10,-7.19e-10,4.52e-12,5.2e-11,-4.29e-11,0.763,0.425,0.543,0.308,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 00:00:00,"L",0.405,0.1175,0.276470588235294,NA
"98","2019-08-28T00:55:21+00:00",2019,8,28,1,483,15.8,836.4,88.4,84.6,89,9.83e-07,239,1.1e-09,278,3.05e-07,8.31e-10,8.59e-10,8.04e-10,0.891,1.097e-09,1.12e-09,1.08e-09,-1.27e-12,2.04e-11,-2.29e-11,0.931,1.713,1.747,1.679,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 01:00:00,"Q",0.931,0.034,0.0198482194979568,NA
"99","2019-08-28T01:55:21+00:00",2019,8,28,2,484,15.1,836.9,88.6,86,88.9,1.25e-06,287,5.34e-10,278,1.48e-07,5.34e-10,5.74e-10,4.94e-10,0.815,2.077e-10,2.43e-10,1.73e-10,1.56e-12,3.64e-11,-3.33e-11,0.862,0.834,0.897,0.771,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 02:00:00,"L",0.815,0.063,0.0755395683453237,NA
"100","2019-08-28T02:55:21+00:00",2019,8,28,3,485,16.5,834.8,86.8,83.9,87,1.05e-06,239,1.3e-09,278,3.62e-07,1.3e-09,1.36e-09,1.25e-09,0.919,9.603e-10,1.01e-09,9.08e-10,1.64e-12,5.38e-11,-5.05e-11,0.93,2.036,2.123,1.948,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 03:00:00,"L",0.919,0.0875000000000001,0.0429764243614932,NA
"101","2019-08-28T03:55:21+00:00",2019,8,28,4,486,14.6,837,87.6,83.1,88,1.02e-06,231,1.34e-09,278,3.71e-07,1.34e-09,1.37e-09,1.3e-09,0.967,1.228e-09,1.26e-09,1.2e-09,5.12e-13,3.12e-11,-3.02e-11,0.969,2.085,2.134,2.036,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 04:00:00,"L",0.967,0.0489999999999999,0.0235011990407674,NA
"102","2019-08-28T04:55:21+00:00",2019,8,28,5,487,13.7,838.6,88.8,85.7,88.9,9.12e-07,216,4.1e-09,278,1.14e-06,3.24e-09,3.3e-09,3.17e-09,0.961,4.103e-09,4.14e-09,4.06e-09,-4.15e-12,3.55e-11,-4.38e-11,0.986,6.408,6.47,6.346,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 05:00:00,"Q",0.986,0.0619999999999998,0.00967540574282145,NA
"103","2019-08-28T05:55:21+00:00",2019,8,28,6,488,13.4,839.3,90.2,87.8,90.4,9.41e-07,226,6.39e-09,278,1.78e-06,5.27e-09,5.35e-09,5.19e-09,0.98,6.387e-09,6.43e-09,6.34e-09,-5.34e-12,3.76e-11,-4.83e-11,0.994,9.975,10.042,9.908,0,"data/avgP/NMWC_OS1.csv",2758,145.5,"MWC","Northern","Open Soil",1,"MWC   Open Soil   1",2019-08-28 06:00:00,"Q",0.994,0.0670000000000002,0.00671679197994989,NA
